"Date","Price","Open","High","Low","Vol.","Change %"
"01/06/2014","37.25","37.25","37.25","37.25","14.08K","0.27%"
"01/03/2014","37.15","37.15","37.15","37.15","","0.00%"
"01/02/2014","37.15","37.15","37.15","37.15","","-4.87%"
"12/31/2013","39.05","39.05","39.05","39.05","","-0.13%"
"12/30/2013","39.10","39.10","39.10","39.10","","2.09%"
"12/27/2013","38.30","38.30","38.30","38.30","","-1.79%"
"12/26/2013","39.00","39.00","39.00","39.00","11.76K","0.39%"
"12/24/2013","38.85","38.85","38.85","38.85","","-0.51%"
"12/23/2013","39.05","39.05","39.05","39.05","","1.69%"
"12/20/2013","38.40","38.40","38.40","38.40","","-0.52%"
"12/19/2013","38.60","38.60","38.60","38.60","","1.05%"
"12/18/2013","38.20","38.20","38.20","38.20","","-0.65%"
"12/17/2013","38.45","38.45","38.45","38.45","","0.52%"
"12/16/2013","38.25","38.25","38.25","38.25","","-1.03%"
"12/13/2013","38.65","38.65","38.65","38.65","","-3.25%"
"12/12/2013","39.95","39.95","39.95","39.95","","0.63%"
"12/11/2013","39.70","39.70","39.70","39.70","","3.93%"
"12/10/2013","38.20","38.20","38.20","38.20","","1.60%"
"12/09/2013","37.60","37.60","37.60","37.60","","0.67%"
"12/06/2013","37.35","37.35","37.35","37.35","7.84K","0.67%"
"12/05/2013","37.10","37.10","37.10","37.10","5.88K","1.64%"
"12/04/2013","36.50","36.50","36.50","36.50","","-0.14%"
"12/03/2013","36.55","36.55","36.55","36.55","0.39K","0.41%"
"12/02/2013","36.40","36.40","36.40","36.40","","5.35%"
"11/27/2013","34.55","34.55","34.55","34.55","","0.29%"
"11/26/2013","34.45","34.45","34.45","34.45","","0.44%"
"11/25/2013","34.30","34.30","34.30","34.30","","-0.87%"
"11/22/2013","34.60","34.60","34.60","34.60","","0.73%"
"11/21/2013","34.35","34.35","34.35","34.35","","0.15%"
"11/20/2013","34.30","34.30","34.30","34.30","","1.18%"
"11/19/2013","33.90","33.90","33.90","33.90","","-0.88%"
"11/18/2013","34.20","34.20","34.20","34.20","","0.44%"
"11/15/2013","34.05","34.05","34.05","34.05","","0.89%"
"11/14/2013","33.75","33.75","33.75","33.75","","1.05%"
"11/13/2013","33.40","33.40","33.40","33.40","","-1.04%"
"11/12/2013","33.75","33.75","33.75","33.75","","0.15%"
"11/11/2013","33.70","33.70","33.70","33.70","","-0.44%"
"11/08/2013","33.85","33.85","33.85","33.85","","0.89%"
"11/07/2013","33.55","33.55","33.55","33.55","","0.90%"
"11/06/2013","33.25","33.25","33.25","33.25","","0.61%"
"11/05/2013","33.05","33.05","33.05","33.05","","0.76%"
"11/04/2013","32.80","32.80","32.80","32.80","","-1.06%"
"11/01/2013","33.15","33.15","33.15","33.15","","5.57%"
"10/31/2013","31.40","31.40","31.40","31.40","","-0.32%"
"10/30/2013","31.50","31.50","31.50","31.50","","0.00%"
"10/29/2013","31.50","31.50","31.50","31.50","","-0.47%"
"10/28/2013","31.65","31.65","31.65","31.65","","-1.71%"
"10/25/2013","32.20","32.20","32.20","32.20","","0.63%"
"10/24/2013","32.00","32.00","32.00","32.00","","-0.62%"
"10/23/2013","32.20","32.20","32.20","32.20","","0.47%"
"10/22/2013","32.05","32.05","32.05","32.05","","-1.23%"
"10/21/2013","32.45","32.45","32.45","32.45","","-0.61%"
"10/18/2013","32.65","32.65","32.65","32.65","","-0.15%"
"10/17/2013","32.70","32.70","32.70","32.70","","-0.15%"
"10/16/2013","32.75","32.75","32.75","32.75","","0.00%"
"10/15/2013","32.75","32.75","32.75","32.75","","0.00%"
"10/14/2013","32.75","32.75","32.75","32.75","","0.15%"
"10/11/2013","32.70","32.70","32.70","32.70","","0.15%"
"10/10/2013","32.65","32.65","32.65","32.65","","0.93%"
"10/09/2013","32.35","32.35","32.35","32.35","","-1.22%"
"10/08/2013","32.75","32.75","32.75","32.75","","0.77%"
"10/07/2013","32.50","32.50","32.50","32.50","","1.25%"
"10/04/2013","32.10","32.10","32.10","32.10","","0.31%"
"10/03/2013","32.00","32.00","32.00","32.00","","-0.16%"
"10/02/2013","32.05","32.05","32.05","32.05","","-0.62%"
"10/01/2013","32.25","32.25","32.25","32.25","0.40K","4.20%"
"09/30/2013","30.95","30.95","30.95","30.95","","0.32%"
"09/27/2013","30.85","30.85","30.85","30.85","","0.65%"
"09/26/2013","30.65","30.65","30.65","30.65","","-0.16%"
"09/25/2013","30.70","30.70","30.70","30.70","","0.66%"
"09/24/2013","30.50","30.50","30.50","30.50","","-0.81%"
"09/23/2013","30.75","30.75","30.75","30.75","","-0.65%"
"09/20/2013","30.95","30.95","30.95","30.95","","-0.16%"
"09/19/2013","31.00","31.00","31.00","31.00","","0.65%"
"09/18/2013","30.80","30.80","30.80","30.80","","-1.12%"
"09/17/2013","31.15","31.15","31.15","31.15","","0.16%"
"09/16/2013","31.10","31.10","31.10","31.10","","0.48%"
"09/13/2013","30.95","30.95","30.95","30.95","","0.00%"
"09/12/2013","30.95","30.95","30.95","30.95","","0.49%"
"09/11/2013","30.80","30.80","30.80","30.80","","0.16%"
"09/10/2013","30.75","30.75","30.75","30.75","","-0.49%"
"09/09/2013","30.90","30.90","30.90","30.90","","1.15%"
"09/06/2013","30.55","30.55","30.55","30.55","","-0.65%"
"09/05/2013","30.75","30.75","30.75","30.75","","-0.16%"
"09/04/2013","30.80","30.80","30.80","30.80","","0.33%"
"09/03/2013","30.70","30.70","30.70","30.70","","4.67%"
"08/30/2013","29.33","29.33","29.33","29.33","","0.10%"
"08/29/2013","29.30","29.30","29.30","29.30","","0.69%"
"08/28/2013","29.10","29.10","29.10","29.10","","0.52%"
"08/27/2013","28.95","28.95","28.95","28.95","","-0.69%"
"08/26/2013","29.15","29.15","29.15","29.15","","-0.34%"
"08/23/2013","29.25","29.25","29.25","29.25","","-0.51%"
"08/22/2013","29.40","29.40","29.40","29.40","","1.03%"
"08/21/2013","29.10","29.10","29.10","29.10","","0.34%"
"08/20/2013","29.00","29.00","29.00","29.00","","-0.17%"
"08/19/2013","29.05","29.05","29.05","29.05","","1.22%"
"08/16/2013","28.70","28.70","28.70","28.70","","-1.88%"
"08/15/2013","29.25","29.25","29.25","29.25","","0.52%"
"08/14/2013","29.10","29.10","29.10","29.10","","1.04%"
"08/13/2013","28.80","28.80","28.80","28.80","","0.35%"
"08/12/2013","28.70","28.70","28.70","28.70","","2.50%"
"08/09/2013","28.00","28.00","28.00","28.00","","0.18%"
"08/08/2013","27.95","27.95","27.95","27.95","","-0.18%"
"08/07/2013","28.00","28.00","28.00","28.00","","-1.06%"
"08/06/2013","28.30","28.30","28.30","28.30","","0.18%"
"08/05/2013","28.25","28.25","28.25","28.25","","-0.53%"
"08/02/2013","28.40","28.40","28.40","28.40","","-1.56%"
"08/01/2013","28.85","28.85","28.85","28.85","","-2.86%"
"07/31/2013","29.70","29.70","29.70","29.70","","-1.16%"
"07/30/2013","30.05","30.05","30.05","30.05","","-2.75%"
"07/29/2013","30.90","30.90","30.90","30.90","","-3.89%"
"07/26/2013","32.15","32.15","32.15","32.15","","-0.92%"
"07/25/2013","32.45","32.45","32.45","32.45","","-0.61%"
"07/24/2013","32.65","32.65","32.65","32.65","","0.00%"
"07/23/2013","32.65","32.65","32.65","32.65","","0.15%"
"07/22/2013","32.60","32.60","32.60","32.60","","-1.36%"
"07/19/2013","33.05","33.05","33.05","33.05","","-0.60%"
"07/18/2013","33.25","33.25","33.25","33.25","","1.53%"
"07/17/2013","32.75","32.75","32.75","32.75","","0.15%"
"07/16/2013","32.70","32.70","32.70","32.70","","0.00%"
"07/15/2013","32.70","32.70","32.70","32.70","","0.62%"
"07/12/2013","32.50","32.50","32.50","32.50","","0.31%"
"07/11/2013","32.40","32.40","32.40","32.40","","-0.15%"
"07/10/2013","32.45","32.45","32.45","32.45","","-0.15%"
"07/09/2013","32.50","32.50","32.50","32.50","","0.00%"
"07/08/2013","32.50","32.50","32.50","32.50","","0.93%"
"07/05/2013","32.20","32.20","32.20","32.20","","0.00%"
"07/03/2013","32.20","32.20","32.20","32.20","","-0.31%"
"07/02/2013","32.30","32.30","32.30","32.30","","1.57%"
"07/01/2013","31.80","31.80","31.80","31.80","","-3.20%"
"06/27/2013","32.85","32.85","32.85","32.85","","-1.20%"
"06/26/2013","33.25","33.25","33.25","33.25","","0.45%"
"06/25/2013","33.10","33.10","33.10","33.10","","-1.19%"
"06/24/2013","33.50","33.50","33.50","33.50","","-2.19%"
"06/21/2013","34.25","34.25","34.25","34.25","","-1.72%"
"06/20/2013","34.85","34.85","34.85","34.85","","-0.85%"
"06/19/2013","35.15","35.15","35.15","35.15","","0.86%"
"06/18/2013","34.85","34.85","34.85","34.85","","-0.14%"
"06/17/2013","34.90","34.90","34.90","34.90","","2.05%"
"06/14/2013","34.20","34.20","34.20","34.20","","-1.16%"
"06/13/2013","34.60","34.60","34.60","34.60","","-0.57%"
"06/12/2013","34.80","34.80","34.80","34.80","","1.31%"
"06/11/2013","34.35","34.35","34.35","34.35","","-2.00%"
"06/10/2013","35.05","35.05","35.05","35.05","","-1.27%"
"06/07/2013","35.50","35.50","35.50","35.50","","0.28%"
"06/06/2013","35.40","35.40","35.40","35.40","","-0.98%"
"06/05/2013","35.75","35.75","35.75","35.75","","-0.42%"
"06/04/2013","35.90","35.90","35.90","35.90","","2.72%"
"06/03/2013","34.95","34.95","34.95","34.95","","3.25%"
"05/30/2013","33.85","33.85","33.85","33.85","0.80K","-1.88%"
"05/29/2013","34.50","34.50","34.50","34.50","","0.00%"
"05/28/2013","34.50","34.50","34.50","34.50","","1.17%"
"05/24/2013","34.10","34.10","34.10","34.10","","1.79%"
"05/23/2013","33.50","33.50","33.50","33.50","","1.06%"
"05/22/2013","33.15","33.15","33.15","33.15","","-0.15%"
"05/21/2013","33.20","33.20","33.20","33.20","","1.84%"
"05/20/2013","32.60","32.60","32.60","32.60","2.00K","1.40%"
"05/17/2013","32.15","32.15","32.15","32.15","","1.74%"
"05/16/2013","31.60","31.60","31.60","31.60","","-1.25%"
"05/15/2013","32.00","32.00","32.00","32.00","","0.16%"
"05/14/2013","31.95","31.95","31.95","31.95","","0.47%"
"05/13/2013","31.80","31.80","31.80","31.80","","0.16%"
"05/10/2013","31.75","31.75","31.75","31.75","","-0.78%"
"05/09/2013","32.00","32.00","32.00","32.00","","0.00%"
"05/08/2013","32.00","32.00","32.00","32.00","","0.79%"
"05/07/2013","31.75","31.75","31.75","31.75","","-0.94%"
"05/06/2013","32.05","32.05","32.05","32.05","","0.16%"
"05/03/2013","32.00","32.00","32.00","32.00","","-0.16%"
"05/02/2013","32.05","32.05","32.05","32.05","","-0.93%"
"05/01/2013","32.35","32.35","32.35","32.35","12.00K","0.94%"
"04/30/2013","32.05","32.05","32.05","32.05","","-0.93%"
"04/29/2013","32.35","32.35","32.35","32.35","1.96K","1.09%"
"04/26/2013","32.00","32.00","32.00","32.00","","0.00%"
"04/25/2013","32.00","32.00","32.00","32.00","","-0.31%"
"04/24/2013","32.10","32.10","32.10","32.10","","-0.47%"
"04/23/2013","32.25","32.25","32.25","32.25","","0.00%"
"04/22/2013","32.25","32.25","32.25","32.25","","-1.53%"
"04/19/2013","32.75","32.75","32.75","32.75","","0.00%"
"04/18/2013","32.75","32.75","32.75","32.75","","1.39%"
"04/17/2013","32.30","32.30","32.30","32.30","","0.16%"
"04/16/2013","32.25","32.25","32.25","32.25","","0.00%"
"04/15/2013","32.25","32.25","32.25","32.25","","-1.38%"
"04/12/2013","32.70","32.70","32.70","32.70","","1.55%"
"04/11/2013","32.20","32.20","32.20","32.20","","0.47%"
"04/10/2013","32.05","32.05","32.05","32.05","","0.94%"
"04/09/2013","31.75","31.75","31.75","31.75","","-0.78%"
"04/08/2013","32.00","32.00","32.00","32.00","","0.47%"
"04/05/2013","31.85","31.85","31.85","31.85","","1.76%"
"04/04/2013","31.30","31.30","31.30","31.30","","0.16%"
"04/03/2013","31.25","31.25","31.25","31.25","","-0.48%"
"04/02/2013","31.40","31.40","31.40","31.40","","-0.48%"
"04/01/2013","31.55","31.55","31.55","31.55","","-4.39%"
"03/28/2013","33.00","33.00","33.00","33.00","","-2.08%"
"03/27/2013","33.70","33.70","33.70","33.70","","1.05%"
"03/26/2013","33.35","33.35","33.35","33.35","","0.00%"
"03/25/2013","33.35","33.35","33.35","33.35","","-1.04%"
"03/22/2013","33.70","33.70","33.70","33.70","","0.00%"
"03/21/2013","33.70","33.70","33.70","33.70","","1.20%"
"03/20/2013","33.30","33.30","33.30","33.30","","0.00%"
"03/19/2013","33.30","33.30","33.30","33.30","","1.52%"
"03/18/2013","32.80","32.80","32.80","32.80","","0.92%"
"03/15/2013","32.50","32.50","32.50","32.50","","1.25%"
"03/14/2013","32.10","32.10","32.10","32.10","","1.10%"
"03/13/2013","31.75","31.75","31.75","31.75","","0.47%"
"03/12/2013","31.60","31.60","31.60","31.60","","0.16%"
"03/11/2013","31.55","31.55","31.55","31.55","","1.28%"
"03/08/2013","31.15","31.15","31.15","31.15","","1.96%"
"03/07/2013","30.55","30.55","30.55","30.55","","0.00%"
"03/06/2013","30.55","30.55","30.55","30.55","","-0.33%"
"03/05/2013","30.65","30.65","30.65","30.65","","0.16%"
"03/04/2013","30.60","30.60","30.60","30.60","","1.16%"
"03/01/2013","30.25","30.25","30.25","30.25","","-7.91%"
"02/28/2013","32.85","32.85","32.85","32.85","","-0.30%"
"02/27/2013","32.95","32.95","32.95","32.95","","0.76%"
"02/26/2013","32.70","32.70","32.70","32.70","","0.00%"
"02/25/2013","32.70","32.70","32.70","32.70","","2.51%"
"02/22/2013","31.90","31.90","31.90","31.90","","0.79%"
"02/21/2013","31.65","31.65","31.65","31.65","","-0.78%"
"02/20/2013","31.90","31.90","31.90","31.90","","1.27%"
"02/19/2013","31.50","31.50","31.50","31.50","","2.94%"
"02/15/2013","30.60","30.60","30.60","30.60","","-0.16%"
"02/14/2013","30.65","30.65","30.65","30.65","","-0.65%"
"02/13/2013","30.85","30.85","30.85","30.85","","0.98%"
"02/12/2013","30.55","30.55","30.55","30.55","","-1.13%"
"02/11/2013","30.90","30.90","30.90","30.90","","0.98%"
"02/08/2013","30.60","30.60","30.60","30.60","","0.00%"
"02/07/2013","30.60","30.60","30.60","30.60","","-1.29%"
"02/06/2013","31.00","31.00","31.00","31.00","","-0.48%"
"02/05/2013","31.15","31.15","31.15","31.15","","1.80%"
"02/04/2013","30.60","30.60","30.60","30.60","","0.49%"
"02/01/2013","30.45","30.45","30.45","30.45","","-5.43%"
"01/31/2013","32.20","32.20","32.20","32.20","","-0.46%"
"01/30/2013","32.35","32.35","32.35","32.35","","0.47%"
"01/29/2013","32.20","32.20","32.20","32.20","","-4.02%"
"01/28/2013","33.55","33.55","33.55","33.55","","-3.87%"
"01/25/2013","34.90","34.90","34.90","34.90","","0.72%"
"01/24/2013","34.65","34.65","34.65","34.65","","-1.42%"
"01/23/2013","35.15","35.15","35.15","35.15","","1.74%"
"01/22/2013","34.55","34.55","34.55","34.55","","1.02%"
"01/18/2013","34.20","34.20","34.20","34.20","","2.09%"
"01/17/2013","33.50","33.50","33.50","33.50","","0.90%"
"01/16/2013","33.20","33.20","33.20","33.20","","-3.21%"
"01/15/2013","34.30","34.30","34.30","34.30","","2.08%"
"01/14/2013","33.60","33.60","33.60","33.60","","5.83%"
"01/11/2013","31.75","31.75","31.75","31.75","","0.00%"
"01/10/2013","31.75","31.75","31.75","31.75","","1.44%"
"01/09/2013","31.30","31.30","31.30","31.30","","-3.25%"
"01/08/2013","32.35","32.35","32.35","32.35","","-1.97%"
"01/07/2013","33.00","33.00","33.00","33.00","","-0.15%"
"01/04/2013","33.05","33.05","33.05","33.05","","1.07%"
"01/03/2013","32.70","32.70","32.70","32.70","","-0.61%"
"01/02/2013","32.90","32.90","32.90","32.90","","-8.23%"
"12/31/2012","35.85","35.85","35.85","35.85","","-2.85%"
"12/28/2012","36.90","36.90","36.90","36.90","","0.82%"
"12/27/2012","36.60","36.60","36.60","36.60","","-0.41%"
"12/26/2012","36.75","36.75","36.75","36.75","","-0.27%"
"12/24/2012","36.85","36.85","36.85","36.85","","-0.54%"
"12/21/2012","37.05","37.05","37.05","37.05","","0.27%"
"12/20/2012","36.95","36.95","36.95","36.95","","2.64%"
"12/19/2012","36.00","36.00","36.00","36.00","","-2.17%"
"12/18/2012","36.80","36.80","36.80","36.80","","1.24%"
"12/17/2012","36.35","36.35","36.35","36.35","","-0.14%"
"12/14/2012","36.40","36.40","36.40","36.40","","-2.41%"
"12/13/2012","37.30","37.30","37.30","37.30","","-1.32%"
"12/12/2012","37.80","37.80","37.80","37.80","","-1.18%"
"12/11/2012","38.25","38.25","38.25","38.25","","-1.16%"
"12/10/2012","38.70","38.70","38.70","38.70","","-1.78%"
"12/07/2012","39.40","39.40","39.40","39.40","","-1.25%"
"12/06/2012","39.90","39.90","39.90","39.90","","-0.75%"
"12/05/2012","40.20","40.20","40.20","40.20","","2.16%"
"12/04/2012","39.35","39.35","39.35","39.35","","0.38%"
"12/03/2012","39.20","39.20","39.20","39.20","","11.84%"
"11/30/2012","35.05","35.05","35.05","35.05","","-0.85%"
"11/29/2012","35.35","35.35","35.35","35.35","","-2.62%"
"11/28/2012","36.30","36.30","36.30","36.30","","-3.84%"
"11/27/2012","37.75","37.75","37.75","37.75","","-0.13%"
"11/26/2012","37.80","37.80","37.80","37.80","","-5.85%"
"11/23/2012","40.15","40.15","40.15","40.15","","0.00%"
"11/21/2012","40.15","40.15","40.15","40.15","","0.88%"
"11/20/2012","39.80","39.80","39.80","39.80","","2.05%"
"11/19/2012","39.00","39.00","39.00","39.00","","-1.64%"
"11/16/2012","39.65","39.65","39.65","39.65","","4.76%"
"11/15/2012","37.85","37.85","37.85","37.85","","-0.13%"
"11/14/2012","37.90","37.90","37.90","37.90","","3.98%"
"11/13/2012","36.45","36.45","36.45","36.45","","0.00%"
"11/12/2012","36.45","36.45","36.45","36.45","","1.39%"
"11/09/2012","35.95","35.95","35.95","35.95","","-0.83%"
"11/08/2012","36.25","36.25","36.25","36.25","","1.12%"
"11/07/2012","35.85","35.85","35.85","35.85","","0.00%"
"11/06/2012","35.85","35.85","35.85","35.85","","0.70%"
"11/05/2012","35.60","35.60","35.60","35.60","","0.42%"
"11/02/2012","35.45","35.45","35.45","35.45","","-1.39%"
"11/01/2012","35.95","35.95","35.95","35.95","","10.96%"
"10/31/2012","32.40","32.40","32.40","32.40","","2.53%"
"10/30/2012","31.60","31.60","31.60","31.60","","-0.63%"
"10/29/2012","31.80","31.80","31.80","31.80","","-0.16%"
"10/26/2012","31.85","31.85","31.85","31.85","","-0.62%"
"10/25/2012","32.05","32.05","32.05","32.05","","-0.31%"
"10/24/2012","32.15","32.15","32.15","32.15","","-0.92%"
"10/23/2012","32.45","32.45","32.45","32.45","","1.25%"
"10/22/2012","32.05","32.05","32.05","32.05","","-1.38%"
"10/19/2012","32.50","32.50","32.50","32.50","","0.93%"
"10/18/2012","32.20","32.20","32.20","32.20","","0.78%"
"10/17/2012","31.95","31.95","31.95","31.95","","1.27%"
"10/16/2012","31.55","31.55","31.55","31.55","","0.00%"
"10/15/2012","31.55","31.55","31.55","31.55","","-0.16%"
